"Anger";"Gender";"item";"resp";"id";"btype";"situ";"mode";"r2"
23;"M";"S1WantScold";"no";"75";"scold";"other";"want";"N"
11;"M";"S1WantScold";"no";"76";"scold";"other";"want";"N"
18;"M";"S1WantScold";"no";"77";"scold";"other";"want";"N"
22;"M";"S1WantScold";"no";"78";"scold";"other";"want";"N"
22;"F";"S1WantScold";"no";"79";"scold";"other";"want";"N"
19;"F";"S1WantScold";"no";"80";"scold";"other";"want";"N"
19;"F";"S1WantScold";"perhaps";"81";"scold";"other";"want";"Y"
21;"M";"S1WantScold";"yes";"82";"scold";"other";"want";"Y"
25;"M";"S1WantScold";"no";"83";"scold";"other";"want";"N"
19;"M";"S1WantScold";"no";"84";"scold";"other";"want";"N"
26;"M";"S1WantScold";"yes";"85";"scold";"other";"want";"Y"
18;"M";"S1WantScold";"no";"86";"scold";"other";"want";"N"
20;"M";"S1WantScold";"yes";"87";"scold";"other";"want";"Y"
17;"M";"S1WantScold";"perhaps";"88";"scold";"other";"want";"Y"
17;"F";"S1WantScold";"no";"89";"scold";"other";"want";"N"
16;"M";"S1WantScold";"no";"90";"scold";"other";"want";"N"
22;"M";"S1WantScold";"no";"91";"scold";"other";"want";"N"
16;"M";"S1WantScold";"no";"92";"scold";"other";"want";"N"
19;"F";"S1WantScold";"yes";"93";"scold";"other";"want";"Y"
20;"F";"S1WantScold";"no";"94";"scold";"other";"want";"N"
22;"M";"S1WantScold";"perhaps";"95";"scold";"other";"want";"Y"
18;"M";"S1WantScold";"perhaps";"96";"scold";"other";"want";"Y"
26;"M";"S1WantScold";"no";"97";"scold";"other";"want";"N"
23;"M";"S1WantScold";"yes";"98";"scold";"other";"want";"Y"
15;"M";"S1WantScold";"no";"99";"scold";"other";"want";"N"
18;"M";"S1WantScold";"no";"100";"scold";"other";"want";"N"
27;"M";"S1WantScold";"yes";"101";"scold";"other";"want";"Y"
21;"M";"S1WantScold";"perhaps";"102";"scold";"other";"want";"Y"
21;"M";"S1WantScold";"yes";"103";"scold";"other";"want";"Y"
15;"M";"S1WantScold";"yes";"104";"scold";"other";"want";"Y"
17;"M";"S1WantScold";"yes";"105";"scold";"other";"want";"Y"
15;"M";"S1WantScold";"no";"106";"scold";"other";"want";"N"
23;"M";"S1WantScold";"no";"107";"scold";"other";"want";"N"
23;"M";"S1WantScold";"perhaps";"108";"scold";"other";"want";"Y"
19;"M";"S1WantScold";"no";"109";"scold";"other";"want";"N"
21;"M";"S1WantScold";"no";"110";"scold";"other";"want";"N"
18;"M";"S1WantScold";"no";"111";"scold";"other";"want";"N"
18;"M";"S1WantScold";"no";"112";"scold";"other";"want";"N"
16;"M";"S1WantScold";"yes";"113";"scold";"other";"want";"Y"
20;"M";"S1WantScold";"no";"114";"scold";"other";"want";"N"
24;"M";"S1WantScold";"yes";"115";"scold";"other";"want";"Y"
26;"M";"S1WantScold";"yes";"116";"scold";"other";"want";"Y"
20;"M";"S1WantScold";"yes";"117";"scold";"other";"want";"Y"
22;"M";"S1WantScold";"yes";"118";"scold";"other";"want";"Y"
16;"F";"S1WantScold";"no";"119";"scold";"other";"want";"N"
18;"F";"S1WantScold";"no";"120";"scold";"other";"want";"N"
19;"M";"S1WantScold";"perhaps";"121";"scold";"other";"want";"Y"
25;"M";"S1WantScold";"yes";"122";"scold";"other";"want";"Y"
22;"M";"S1WantScold";"no";"123";"scold";"other";"want";"N"
23;"F";"S1WantScold";"yes";"124";"scold";"other";"want";"Y"
21;"M";"S1WantScold";"perhaps";"125";"scold";"other";"want";"Y"
13;"M";"S1WantScold";"no";"126";"scold";"other";"want";"N"
16;"M";"S1WantScold";"perhaps";"127";"scold";"other";"want";"Y"
21;"M";"S1WantScold";"perhaps";"128";"scold";"other";"want";"Y"
15;"M";"S1WantScold";"perhaps";"129";"scold";"other";"want";"Y"
23;"M";"S1WantScold";"yes";"130";"scold";"other";"want";"Y"
17;"M";"S1WantScold";"perhaps";"131";"scold";"other";"want";"Y"
14;"M";"S1WantScold";"perhaps";"132";"scold";"other";"want";"Y"
29;"M";"S1WantScold";"no";"133";"scold";"other";"want";"N"
24;"M";"S1WantScold";"no";"134";"scold";"other";"want";"N"
15;"M";"S1WantScold";"yes";"135";"scold";"other";"want";"Y"
25;"M";"S1WantScold";"no";"136";"scold";"other";"want";"N"
17;"M";"S1WantScold";"no";"137";"scold";"other";"want";"N"
17;"F";"S1WantScold";"yes";"138";"scold";"other";"want";"Y"
28;"F";"S1WantScold";"perhaps";"139";"scold";"other";"want";"Y"
15;"M";"S1WantScold";"no";"140";"scold";"other";"want";"N"
19;"M";"S1WantScold";"perhaps";"141";"scold";"other";"want";"Y"
26;"M";"S1WantScold";"yes";"142";"scold";"other";"want";"Y"
18;"M";"S1WantScold";"perhaps";"143";"scold";"other";"want";"Y"
11;"M";"S1WantScold";"yes";"144";"scold";"other";"want";"Y"
25;"M";"S1WantScold";"yes";"145";"scold";"other";"want";"Y"
28;"M";"S1WantScold";"no";"146";"scold";"other";"want";"N"
25;"M";"S1WantScold";"yes";"147";"scold";"other";"want";"Y"
14;"M";"S1WantScold";"perhaps";"148";"scold";"other";"want";"Y"
17;"M";"S1WantScold";"yes";"149";"scold";"other";"want";"Y"
18;"M";"S1WantScold";"perhaps";"150";"scold";"other";"want";"Y"
22;"F";"S1WantScold";"perhaps";"151";"scold";"other";"want";"Y"
17;"M";"S1WantScold";"yes";"152";"scold";"other";"want";"Y"
15;"F";"S1WantScold";"yes";"153";"scold";"other";"want";"Y"
16;"F";"S1WantScold";"perhaps";"154";"scold";"other";"want";"Y"
22;"F";"S1WantScold";"yes";"155";"scold";"other";"want";"Y"
21;"M";"S1WantScold";"no";"156";"scold";"other";"want";"N"
19;"M";"S1WantScold";"no";"157";"scold";"other";"want";"N"
21;"M";"S1WantScold";"yes";"158";"scold";"other";"want";"Y"
16;"M";"S1WantScold";"perhaps";"159";"scold";"other";"want";"Y"
17;"M";"S1WantScold";"yes";"160";"scold";"other";"want";"Y"
15;"F";"S1WantScold";"perhaps";"161";"scold";"other";"want";"Y"
27;"F";"S1WantScold";"no";"162";"scold";"other";"want";"N"
21;"F";"S1WantScold";"perhaps";"163";"scold";"other";"want";"Y"
19;"M";"S1WantScold";"perhaps";"164";"scold";"other";"want";"Y"
17;"M";"S1WantScold";"yes";"165";"scold";"other";"want";"Y"
21;"M";"S1WantScold";"perhaps";"166";"scold";"other";"want";"Y"
24;"F";"S1WantScold";"perhaps";"167";"scold";"other";"want";"Y"
20;"M";"S1WantScold";"no";"168";"scold";"other";"want";"N"
16;"F";"S1WantScold";"yes";"169";"scold";"other";"want";"Y"
14;"M";"S1WantScold";"no";"170";"scold";"other";"want";"N"
14;"M";"S1WantScold";"no";"171";"scold";"other";"want";"N"
20;"F";"S1WantScold";"no";"172";"scold";"other";"want";"N"
23;"M";"S1WantScold";"yes";"173";"scold";"other";"want";"Y"
23;"F";"S1WantScold";"no";"174";"scold";"other";"want";"N"
23;"M";"S1WantScold";"perhaps";"175";"scold";"other";"want";"Y"
23;"M";"S1WantScold";"no";"176";"scold";"other";"want";"N"
18;"F";"S1WantScold";"perhaps";"177";"scold";"other";"want";"Y"
22;"M";"S1WantScold";"no";"178";"scold";"other";"want";"N"
20;"M";"S1WantScold";"no";"179";"scold";"other";"want";"N"
23;"M";"S1WantScold";"yes";"180";"scold";"other";"want";"Y"
16;"F";"S1WantScold";"no";"181";"scold";"other";"want";"N"
18;"M";"S1WantScold";"no";"182";"scold";"other";"want";"N"
12;"M";"S1WantScold";"perhaps";"183";"scold";"other";"want";"Y"
17;"M";"S1WantScold";"yes";"184";"scold";"other";"want";"Y"
21;"M";"S1WantScold";"no";"185";"scold";"other";"want";"N"
21;"M";"S1WantScold";"no";"186";"scold";"other";"want";"N"
16;"M";"S1WantScold";"perhaps";"187";"scold";"other";"want";"Y"
19;"F";"S1WantScold";"perhaps";"188";"scold";"other";"want";"Y"
19;"F";"S1WantScold";"perhaps";"189";"scold";"other";"want";"Y"
13;"F";"S1WantScold";"no";"190";"scold";"other";"want";"N"
31;"F";"S1WantScold";"no";"191";"scold";"other";"want";"N"
23;"M";"S1WantScold";"no";"192";"scold";"other";"want";"N"
25;"M";"S1WantScold";"yes";"193";"scold";"other";"want";"Y"
19;"M";"S1WantScold";"perhaps";"194";"scold";"other";"want";"Y"
11;"M";"S1WantScold";"perhaps";"195";"scold";"other";"want";"Y"
28;"M";"S1WantScold";"no";"196";"scold";"other";"want";"N"
27;"M";"S1WantScold";"no";"197";"scold";"other";"want";"N"
16;"F";"S1WantScold";"no";"198";"scold";"other";"want";"N"
16;"F";"S1WantScold";"no";"199";"scold";"other";"want";"N"
16;"M";"S1WantScold";"no";"200";"scold";"other";"want";"N"
13;"M";"S1WantScold";"yes";"201";"scold";"other";"want";"Y"
21;"F";"S1WantScold";"yes";"202";"scold";"other";"want";"Y"
19;"F";"S1WantScold";"yes";"203";"scold";"other";"want";"Y"
20;"M";"S1WantScold";"no";"204";"scold";"other";"want";"N"
13;"F";"S1WantScold";"no";"205";"scold";"other";"want";"N"
15;"F";"S1WantScold";"perhaps";"206";"scold";"other";"want";"Y"
14;"M";"S1WantScold";"yes";"207";"scold";"other";"want";"Y"
15;"M";"S1WantScold";"no";"208";"scold";"other";"want";"N"
23;"F";"S1WantScold";"yes";"209";"scold";"other";"want";"Y"
13;"F";"S1WantScold";"perhaps";"210";"scold";"other";"want";"Y"
21;"F";"S1WantScold";"perhaps";"211";"scold";"other";"want";"Y"
19;"M";"S1WantScold";"yes";"212";"scold";"other";"want";"Y"
23;"M";"S1WantScold";"perhaps";"213";"scold";"other";"want";"Y"
20;"F";"S1WantScold";"no";"214";"scold";"other";"want";"N"
19;"F";"S1WantScold";"perhaps";"215";"scold";"other";"want";"Y"
14;"M";"S1WantScold";"perhaps";"216";"scold";"other";"want";"Y"
18;"F";"S1WantScold";"perhaps";"217";"scold";"other";"want";"Y"
22;"F";"S1WantScold";"yes";"218";"scold";"other";"want";"Y"
23;"F";"S1WantScold";"no";"219";"scold";"other";"want";"N"
24;"F";"S1WantScold";"yes";"220";"scold";"other";"want";"Y"
20;"M";"S1WantScold";"perhaps";"221";"scold";"other";"want";"Y"
22;"M";"S1WantScold";"yes";"222";"scold";"other";"want";"Y"
19;"M";"S1WantScold";"perhaps";"223";"scold";"other";"want";"Y"
19;"M";"S1WantScold";"no";"224";"scold";"other";"want";"N"
11;"F";"S1WantScold";"yes";"225";"scold";"other";"want";"Y"
26;"M";"S1WantScold";"no";"226";"scold";"other";"want";"N"
19;"M";"S1WantScold";"yes";"227";"scold";"other";"want";"Y"
11;"F";"S1WantScold";"yes";"228";"scold";"other";"want";"Y"
13;"M";"S1WantScold";"no";"229";"scold";"other";"want";"N"
19;"M";"S1WantScold";"perhaps";"230";"scold";"other";"want";"Y"
17;"M";"S1WantScold";"perhaps";"231";"scold";"other";"want";"Y"
16;"F";"S1WantScold";"no";"232";"scold";"other";"want";"N"
18;"M";"S1WantScold";"yes";"233";"scold";"other";"want";"Y"
27;"F";"S1WantScold";"perhaps";"234";"scold";"other";"want";"Y"
18;"M";"S1WantScold";"perhaps";"235";"scold";"other";"want";"Y"
17;"M";"S1WantScold";"yes";"236";"scold";"other";"want";"Y"
20;"M";"S1WantScold";"yes";"237";"scold";"other";"want";"Y"
18;"M";"S1WantScold";"perhaps";"238";"scold";"other";"want";"Y"
14;"M";"S1WantScold";"perhaps";"239";"scold";"other";"want";"Y"
17;"M";"S1WantScold";"no";"240";"scold";"other";"want";"N"
18;"M";"S1WantScold";"perhaps";"241";"scold";"other";"want";"Y"
15;"M";"S1WantScold";"yes";"242";"scold";"other";"want";"Y"
18;"M";"S1WantScold";"perhaps";"243";"scold";"other";"want";"Y"
27;"M";"S1WantScold";"yes";"244";"scold";"other";"want";"Y"
22;"M";"S1WantScold";"no";"245";"scold";"other";"want";"N"
18;"M";"S1WantScold";"yes";"246";"scold";"other";"want";"Y"
30;"F";"S1WantScold";"no";"247";"scold";"other";"want";"N"
13;"M";"S1WantScold";"yes";"248";"scold";"other";"want";"Y"
22;"F";"S1WantScold";"yes";"249";"scold";"other";"want";"Y"
19;"M";"S1WantScold";"yes";"250";"scold";"other";"want";"Y"
13;"M";"S1WantScold";"no";"251";"scold";"other";"want";"N"
34;"M";"S1WantScold";"yes";"252";"scold";"other";"want";"Y"
19;"M";"S1WantScold";"yes";"253";"scold";"other";"want";"Y"
23;"F";"S1WantScold";"no";"254";"scold";"other";"want";"N"
21;"M";"S1WantScold";"no";"255";"scold";"other";"want";"N"
18;"M";"S1WantScold";"perhaps";"256";"scold";"other";"want";"Y"
18;"M";"S1WantScold";"perhaps";"257";"scold";"other";"want";"Y"
15;"F";"S1WantScold";"no";"258";"scold";"other";"want";"N"
21;"F";"S1WantScold";"yes";"259";"scold";"other";"want";"Y"
26;"M";"S1WantScold";"yes";"260";"scold";"other";"want";"Y"
19;"M";"S1WantScold";"yes";"261";"scold";"other";"want";"Y"
34;"M";"S1WantScold";"yes";"262";"scold";"other";"want";"Y"
20;"M";"S1WantScold";"yes";"263";"scold";"other";"want";"Y"
21;"M";"S1WantScold";"yes";"264";"scold";"other";"want";"Y"
26;"M";"S1WantScold";"perhaps";"265";"scold";"other";"want";"Y"
23;"M";"S1WantScold";"yes";"266";"scold";"other";"want";"Y"
14;"M";"S1WantScold";"yes";"267";"scold";"other";"want";"Y"
23;"M";"S1WantScold";"yes";"268";"scold";"other";"want";"Y"
17;"M";"S1WantScold";"perhaps";"269";"scold";"other";"want";"Y"
18;"M";"S1WantScold";"yes";"270";"scold";"other";"want";"Y"
19;"M";"S1WantScold";"no";"271";"scold";"other";"want";"N"
25;"M";"S1WantScold";"yes";"272";"scold";"other";"want";"Y"
20;"F";"S1WantScold";"yes";"273";"scold";"other";"want";"Y"
26;"M";"S1WantScold";"yes";"274";"scold";"other";"want";"Y"
21;"M";"S1WantScold";"yes";"275";"scold";"other";"want";"Y"
15;"M";"S1WantScold";"no";"276";"scold";"other";"want";"N"
18;"M";"S1WantScold";"perhaps";"277";"scold";"other";"want";"Y"
21;"M";"S1WantScold";"perhaps";"278";"scold";"other";"want";"Y"
17;"M";"S1WantScold";"no";"279";"scold";"other";"want";"N"
15;"M";"S1WantScold";"no";"280";"scold";"other";"want";"N"
22;"M";"S1WantScold";"yes";"281";"scold";"other";"want";"Y"
19;"F";"S1WantScold";"perhaps";"282";"scold";"other";"want";"Y"
19;"F";"S1WantScold";"perhaps";"283";"scold";"other";"want";"Y"
18;"M";"S1WantScold";"perhaps";"284";"scold";"other";"want";"Y"
18;"M";"S1WantScold";"yes";"285";"scold";"other";"want";"Y"
16;"F";"S1WantScold";"yes";"286";"scold";"other";"want";"Y"
22;"M";"S1WantScold";"perhaps";"287";"scold";"other";"want";"Y"
19;"M";"S1WantScold";"no";"288";"scold";"other";"want";"N"
25;"M";"S1WantScold";"yes";"289";"scold";"other";"want";"Y"
17;"F";"S1WantScold";"no";"290";"scold";"other";"want";"N"
30;"M";"S1WantScold";"no";"291";"scold";"other";"want";"N"
29;"M";"S1WantScold";"perhaps";"292";"scold";"other";"want";"Y"
27;"M";"S1WantScold";"yes";"293";"scold";"other";"want";"Y"
18;"M";"S1WantScold";"perhaps";"294";"scold";"other";"want";"Y"
27;"M";"S1WantScold";"yes";"295";"scold";"other";"want";"Y"
31;"M";"S1WantScold";"perhaps";"296";"scold";"other";"want";"Y"
19;"M";"S1WantScold";"no";"297";"scold";"other";"want";"N"
18;"F";"S1WantScold";"no";"298";"scold";"other";"want";"N"
17;"M";"S1WantScold";"yes";"299";"scold";"other";"want";"Y"
15;"M";"S1WantScold";"perhaps";"300";"scold";"other";"want";"Y"
20;"M";"S1WantScold";"perhaps";"301";"scold";"other";"want";"Y"
24;"M";"S1WantScold";"perhaps";"302";"scold";"other";"want";"Y"
12;"F";"S1WantScold";"perhaps";"303";"scold";"other";"want";"Y"
16;"F";"S1WantScold";"yes";"304";"scold";"other";"want";"Y"
20;"M";"S1WantScold";"yes";"305";"scold";"other";"want";"Y"
33;"F";"S1WantScold";"yes";"306";"scold";"other";"want";"Y"
17;"M";"S1WantScold";"no";"307";"scold";"other";"want";"N"
13;"M";"S1WantScold";"perhaps";"308";"scold";"other";"want";"Y"
14;"M";"S1WantScold";"yes";"309";"scold";"other";"want";"Y"
23;"M";"S1WantScold";"yes";"310";"scold";"other";"want";"Y"
24;"F";"S1WantScold";"yes";"311";"scold";"other";"want";"Y"
17;"F";"S1WantScold";"yes";"312";"scold";"other";"want";"Y"
20;"M";"S1WantScold";"yes";"313";"scold";"other";"want";"Y"
25;"M";"S1WantScold";"no";"314";"scold";"other";"want";"N"
23;"M";"S1WantScold";"yes";"315";"scold";"other";"want";"Y"
12;"M";"S1WantScold";"perhaps";"316";"scold";"other";"want";"Y"
20;"F";"S1WantShout";"no";"1";"shout";"other";"want";"N"
11;"F";"S1WantShout";"no";"2";"shout";"other";"want";"N"
17;"M";"S1WantShout";"perhaps";"3";"shout";"other";"want";"Y"
21;"M";"S1WantShout";"perhaps";"4";"shout";"other";"want";"Y"
17;"M";"S1WantShout";"perhaps";"5";"shout";"other";"want";"Y"
21;"M";"S1WantShout";"no";"6";"shout";"other";"want";"N"
39;"M";"S1WantShout";"yes";"7";"shout";"other";"want";"Y"
21;"M";"S1WantShout";"no";"8";"shout";"other";"want";"N"
24;"M";"S1WantShout";"no";"9";"shout";"other";"want";"N"
16;"M";"S1WantShout";"yes";"10";"shout";"other";"want";"Y"
15;"M";"S1WantShout";"yes";"11";"shout";"other";"want";"Y"
18;"M";"S1WantShout";"yes";"12";"shout";"other";"want";"Y"
36;"F";"S1WantShout";"perhaps";"13";"shout";"other";"want";"Y"
22;"F";"S1WantShout";"yes";"14";"shout";"other";"want";"Y"
16;"M";"S1WantShout";"no";"15";"shout";"other";"want";"N"
18;"M";"S1WantShout";"perhaps";"16";"shout";"other";"want";"Y"
23;"M";"S1WantShout";"no";"17";"shout";"other";"want";"N"
16;"M";"S1WantShout";"yes";"18";"shout";"other";"want";"Y"
21;"M";"S1WantShout";"no";"19";"shout";"other";"want";"N"
25;"M";"S1WantShout";"perhaps";"20";"shout";"other";"want";"Y"
22;"M";"S1WantShout";"perhaps";"21";"shout";"other";"want";"Y"
15;"M";"S1WantShout";"yes";"22";"shout";"other";"want";"Y"
26;"M";"S1WantShout";"perhaps";"23";"shout";"other";"want";"Y"
13;"M";"S1WantShout";"perhaps";"24";"shout";"other";"want";"Y"
33;"M";"S1WantShout";"no";"25";"shout";"other";"want";"N"
17;"M";"S1WantShout";"no";"26";"shout";"other";"want";"N"
17;"M";"S1WantShout";"no";"27";"shout";"other";"want";"N"
22;"M";"S1WantShout";"yes";"28";"shout";"other";"want";"Y"
21;"F";"S1WantShout";"perhaps";"29";"shout";"other";"want";"Y"
17;"M";"S1WantShout";"perhaps";"30";"shout";"other";"want";"Y"
19;"M";"S1WantShout";"yes";"31";"shout";"other";"want";"Y"
18;"F";"S1WantShout";"perhaps";"32";"shout";"other";"want";"Y"
33;"F";"S1WantShout";"no";"33";"shout";"other";"want";"N"
19;"M";"S1WantShout";"yes";"34";"shout";"other";"want";"Y"
25;"M";"S1WantShout";"yes";"35";"shout";"other";"want";"Y"
17;"M";"S1WantShout";"perhaps";"36";"shout";"other";"want";"Y"
12;"M";"S1WantShout";"no";"37";"shout";"other";"want";"N"
14;"M";"S1WantShout";"no";"38";"shout";"other";"want";"N"
25;"F";"S1WantShout";"no";"39";"shout";"other";"want";"N"
22;"F";"S1WantShout";"no";"40";"shout";"other";"want";"N"
20;"M";"S1WantShout";"perhaps";"41";"shout";"other";"want";"Y"
25;"M";"S1WantShout";"no";"42";"shout";"other";"want";"N"
12;"M";"S1WantShout";"no";"43";"shout";"other";"want";"N"
16;"M";"S1WantShout";"perhaps";"44";"shout";"other";"want";"Y"
23;"M";"S1WantShout";"no";"45";"shout";"other";"want";"N"
19;"M";"S1WantShout";"yes";"46";"shout";"other";"want";"Y"
22;"M";"S1WantShout";"yes";"47";"shout";"other";"want";"Y"
15;"M";"S1WantShout";"perhaps";"48";"shout";"other";"want";"Y"
25;"M";"S1WantShout";"no";"49";"shout";"other";"want";"N"
35;"M";"S1WantShout";"yes";"50";"shout";"other";"want";"Y"
24;"M";"S1WantShout";"no";"51";"shout";"other";"want";"N"
24;"M";"S1WantShout";"yes";"52";"shout";"other";"want";"Y"
13;"M";"S1WantShout";"yes";"53";"shout";"other";"want";"Y"
26;"M";"S1WantShout";"perhaps";"54";"shout";"other";"want";"Y"
25;"M";"S1WantShout";"no";"55";"shout";"other";"want";"N"
20;"M";"S1WantShout";"yes";"56";"shout";"other";"want";"Y"
27;"M";"S1WantShout";"yes";"57";"shout";"other";"want";"Y"
19;"M";"S1WantShout";"perhaps";"58";"shout";"other";"want";"Y"
15;"F";"S1WantShout";"yes";"59";"shout";"other";"want";"Y"
18;"M";"S1WantShout";"yes";"60";"shout";"other";"want";"Y"
26;"M";"S1WantShout";"yes";"61";"shout";"other";"want";"Y"
26;"M";"S1WantShout";"yes";"62";"shout";"other";"want";"Y"
23;"M";"S1WantShout";"yes";"63";"shout";"other";"want";"Y"
20;"M";"S1WantShout";"perhaps";"64";"shout";"other";"want";"Y"
18;"M";"S1WantShout";"yes";"65";"shout";"other";"want";"Y"
30;"M";"S1WantShout";"yes";"66";"shout";"other";"want";"Y"
24;"M";"S1WantShout";"yes";"67";"shout";"other";"want";"Y"
22;"M";"S1WantShout";"yes";"68";"shout";"other";"want";"Y"
19;"M";"S1WantShout";"no";"69";"shout";"other";"want";"N"
13;"M";"S1WantShout";"yes";"70";"shout";"other";"want";"Y"
17;"M";"S1WantShout";"no";"71";"shout";"other";"want";"N"
29;"M";"S1WantShout";"no";"72";"shout";"other";"want";"N"
12;"M";"S1WantShout";"perhaps";"73";"shout";"other";"want";"Y"
19;"M";"S1WantShout";"perhaps";"74";"shout";"other";"want";"Y"
23;"M";"S1WantShout";"perhaps";"75";"shout";"other";"want";"Y"
11;"M";"S1WantShout";"no";"76";"shout";"other";"want";"N"
18;"M";"S1WantShout";"no";"77";"shout";"other";"want";"N"
22;"M";"S1WantShout";"no";"78";"shout";"other";"want";"N"
22;"F";"S1WantShout";"no";"79";"shout";"other";"want";"N"
19;"F";"S1WantShout";"no";"80";"shout";"other";"want";"N"
19;"F";"S1WantShout";"no";"81";"shout";"other";"want";"N"
21;"M";"S1WantShout";"perhaps";"82";"shout";"other";"want";"Y"
25;"M";"S1WantShout";"no";"83";"shout";"other";"want";"N"
19;"M";"S1WantShout";"perhaps";"84";"shout";"other";"want";"Y"
26;"M";"S1WantShout";"no";"85";"shout";"other";"want";"N"
18;"M";"S1WantShout";"no";"86";"shout";"other";"want";"N"
20;"M";"S1WantShout";"perhaps";"87";"shout";"other";"want";"Y"
17;"M";"S1WantShout";"perhaps";"88";"shout";"other";"want";"Y"
17;"F";"S1WantShout";"no";"89";"shout";"other";"want";"N"
16;"M";"S1WantShout";"no";"90";"shout";"other";"want";"N"
22;"M";"S1WantShout";"no";"91";"shout";"other";"want";"N"
16;"M";"S1WantShout";"no";"92";"shout";"other";"want";"N"
19;"F";"S1WantShout";"no";"93";"shout";"other";"want";"N"
20;"F";"S1WantShout";"no";"94";"shout";"other";"want";"N"
22;"M";"S1WantShout";"yes";"95";"shout";"other";"want";"Y"
18;"M";"S1WantShout";"no";"96";"shout";"other";"want";"N"
26;"M";"S1WantShout";"no";"97";"shout";"other";"want";"N"
23;"M";"S1WantShout";"perhaps";"98";"shout";"other";"want";"Y"
15;"M";"S1WantShout";"no";"99";"shout";"other";"want";"N"
18;"M";"S1WantShout";"no";"100";"shout";"other";"want";"N"
27;"M";"S1WantShout";"no";"101";"shout";"other";"want";"N"
21;"M";"S1WantShout";"no";"102";"shout";"other";"want";"N"
21;"M";"S1WantShout";"no";"103";"shout";"other";"want";"N"
15;"M";"S1WantShout";"no";"104";"shout";"other";"want";"N"
17;"M";"S1WantShout";"perhaps";"105";"shout";"other";"want";"Y"
15;"M";"S1WantShout";"no";"106";"shout";"other";"want";"N"
23;"M";"S1WantShout";"no";"107";"shout";"other";"want";"N"
23;"M";"S1WantShout";"perhaps";"108";"shout";"other";"want";"Y"
19;"M";"S1WantShout";"no";"109";"shout";"other";"want";"N"
21;"M";"S1WantShout";"no";"110";"shout";"other";"want";"N"
18;"M";"S1WantShout";"no";"111";"shout";"other";"want";"N"
18;"M";"S1WantShout";"no";"112";"shout";"other";"want";"N"
16;"M";"S1WantShout";"no";"113";"shout";"other";"want";"N"
